_01_category,_02_state,_03_branch_name,_04_address,_05_latitude,_06_longitude,_07_bank_type,_08_mother_bank_name
Local Bank,Kuala Lumpur,Jalan Tangsi,"Ground Floor, Bangunan Bank Rakyat, Jalan Tangsi
50732
Kuala Lumpur",3.1505207,101.6897442,Branches,Bank Rakyat
Local Bank,Kuala Lumpur,Jalan Ipoh,"No. 140, Bangunan Bank Rakyat, Jalan Ipoh
51200
Kuala Lumpur",3.1801769,101.6801499,Branches,Bank Rakyat
Local Bank,Kuala Lumpur,Bandar Tun Razak,"G 11, G12, 01-11 & 01-12, Wisma Zelan, Bandar Tun Razak
56000
Kuala Lumpur",3.0998048,101.7147672,Branches,Bank Rakyat
Local Bank,Kuala Lumpur,Jalan Pinang,"19-1-1 Ground Floor & 19-1-1A Mezzanine Floor, UOA Centre, No. 19 Jalan Pinang
50450
Kuala Lumpur",3.1526749,101.712005,Branches,Bank Rakyat
Local Bank,Kuala Lumpur,Bangsar Baru,"Bangsar Baru
No. 60 & 62, Ground Floor, Level 1 & 2, Jalan Maarof,
59100 Bangsar Baru,
Kuala Lumpur",3.1428401,101.6324984,Branches,Bank Rakyat
Local Bank,Kuala Lumpur,Desa Pandan,"No. 33 & 35, Jalan 1/76, Desa Pandan
55100
Kuala Lumpur",3.146144,101.735945,Branches,Bank Rakyat
Local Bank,Kuala Lumpur,Shamelin,"No. 6B-1-1 & 6B-1-2 Jalan 4/91, Dataran Shamelin, Taman Shamelin Perkasa,
56100
Kuala Lumpur",3.1241616,101.7342918,Branches,Bank Rakyat
Local Bank,Kuala Lumpur,Selayang,"Ground Floor, Block B, KIP Tower, Jalan Kuching
68100
Kuala Lumpur",3.2232833,101.6536342,Branches,Bank Rakyat
Local Bank,Kuala Lumpur,Setapak,"No. 1, Jalan 2/50, Diamond Square, Off Jalan Gombak,
53000
Kuala Lumpur",3.1947805,101.696935,Branches,Bank Rakyat
Local Bank,Kuala Lumpur,Kepong,"No. 11 & 15, Jalan Rimbunan Raya 1, Laman Rimbunan Raya 1, Laman Rimbunan
52100 Kepong,
Kuala Lumpur",3.2103682,101.6512649,Branches,Bank Rakyat
Local Bank,Kuala Lumpur,Desa Sri Hartamas,"Lot B-02 & B-03, Galeria Hartamas Jalan 26/70A, Desa Sri Hartamas
50480
Kuala Lumpur",3.1603615,101.6481313,Branches,Bank Rakyat
Local Bank,Kuala Lumpur,Glo Damansara,"G.01, G.01AL, 1.01, Aras 1, Glo Damansara, Jalan Damansara,
60000
Kuala Lumpur",3.132696,101.627663,Branches,Bank Rakyat
Local Bank,Kuala Lumpur,Melawati,"G-2 & G-3, Melawati Corporate Centre, Taman Melawati,
53100
Kuala Lumpur",3.2154006,101.7418747,Branches,Bank Rakyat
Local Bank,Kuala Lumpur,"Utama, MKBR","Ground Floor, Menara Kembar Bank Rakyat, No 33, Jalan Rakyat, KL Sentral
50470
Kuala Lumpur",3.1302364,101.6827112,Branches,Bank Rakyat
Local Bank,Selangor,"Shah Alam, Seksyen 23","No. 23 & 25, Jalan Pelabur B/23B, Seksyen 23,
40300 Shah Alam,
Selangor",3.0453325,101.5261762,Branches,Bank Rakyat
Local Bank,Selangor,Subang Perdana,"No. 39, Jalan Dinar GU 3/G, Seksyen U3, Taman Subang Perdana,
40150 Shah Alam,
Selangor",3.150083,101.5414943,Branches,Bank Rakyat
Local Bank,Selangor,Kajang,"No. 18 & 19, Jalan Jelok 3, Off Jalan Bukit,
43000 Kajang,
Selangor",2.9914593,101.7918065,Branches,Bank Rakyat
Local Bank,Selangor,Banting,"No. 239, Jalan Sultan Abdul Samad,
42700 Banting,
Selangor",2.8129874,101.5015192,Branches,Bank Rakyat
Local Bank,Selangor,Bandar Baru Klang,"No. 2, Lorong Tiara 1B, Bandar Baru Klang,
41150 Klang,
Selangor",3.0630355,101.4701272,Branches,Bank Rakyat
Local Bank,Selangor,Petaling Jaya,"No. 1-1, Jalan 14/22, Wisma Federal Academy Ballet,
46100 Petaling Jaya,
Selangor",3.111408,101.634083,Branches,Bank Rakyat
Local Bank,Selangor,Ampang,"No.2, Jalan Dagang 1/1A, Taman Dagang,
68000 Ampang,
Selangor",3.1520001,101.7586192,Branches,Bank Rakyat
Local Bank,Selangor,Shah Alam,"No. F30 & F31 Vista Alam, Jalan Ikhtisas 14/1,
40000 Shah Alam
Selangor",3.0709846,101.5232737,Branches,Bank Rakyat
Local Bank,Selangor,"USJ, Subang Jaya","No. 22 & 24, Jalan USJ 9/5Q, UEP,
47600 Subang Jaya,
Selangor",3.0464401,101.5875708,Branches,Bank Rakyat
Local Bank,Selangor,Sungai Besar,"No. A12 & A13, Jalan Menteri,
45300 Sungai Besar,
Selangor",3.6752541,100.985578,Branches,Bank Rakyat
Local Bank,Selangor,Tanjung Karang,"No. 1 & 3, Jalan Makmur 1, Taman Makmur, Batu 7,
45500 Tanjung Karang,
Selangor",3.4198661,101.1864685,Branches,Bank Rakyat
Local Bank,Selangor,Port Klang,"No. 2 & 4, Harbour Point, Commercial Centre, Jalan Sungai Aur,
42000 Port Klang,
Selangor",2.9994,101.3968244,Branches,Bank Rakyat
Local Bank,Selangor,Sungai Buloh,"Lot. 101, TSB Commercial Centre, Jalan Nautika B, U20/B, Seksyen U20, Sungai Buloh,
40160 Shah Alam,
Selangor",3.2089342,101.570903,Branches,Bank Rakyat
Local Bank,Selangor,PJ State,"No. 11 & 13, Jalan Yong Shook Lin Seksyen 52,
46200 Petaling Jaya,
Selangor",3.0979174,101.6453112,Branches,Bank Rakyat
Local Bank,Selangor,Bandar Baru Bangi,"No. 37 & 39 Jalan Medan Pusat 2D Seksyen 9,
43650 Bandar Baru Bangi,
Selangor",2.9636741,101.7533074,Branches,Bank Rakyat
Local Bank,Selangor,Serdang Raya,"No. C1-00-28, Section 9, Jalan SR 1/9, Taman Serdang Raya,
43300 Seri Kembangan,
Selangor",3.0304587,101.7057064,Branches,Bank Rakyat
Local Bank,Selangor,Rawang,"No.73, Jalan Bandar Rawang 2 Rawang City Centre
48000 Rawang,
Selangor",3.3040865,101.5508054,Branches,Bank Rakyat
Local Bank,Selangor,Cyberjaya,"Unit F03 & F03A, Fasa 1, Glomac Cyberjaya, Persiaran APEC,
63000 Cyberjaya,
Selangor",2.925471,101.655562,Branches,Bank Rakyat
Local Bank,Selangor,Kelana Jaya,"Ground Floor, Wisma Glomac, Glomac Business Centre, Jalan SS 5/1, Kelana Jaya,
47301 Petaling Jaya,
Selangor",3.0986471,101.6032476,Branches,Bank Rakyat
Local Bank,Selangor,Puchong,"No. 28 & 30, Jalan Puteri 4/2, Bandar Puteri,
47100 Puchong,
Selangor",3.0219956,101.6143855,Branches,Bank Rakyat
Local Bank,Selangor,Kuala Selangor,"No. 70, Jalan Melati 3/1, Bandar Melawati,
45000 Kuala Selangor,
Selangor",3.3295162,101.2570176,Branches,Bank Rakyat
Local Bank,Selangor,AMCORP MALL,"NO. 18, G-01, BLOK A, MENARA PJ, JALAN PERSIARAN BARAT, OFF JALAN TIMUR,",3.1049357,101.6446357,Branches,AmBank Group
Local Bank,Selangor,AMPANG POINT,"LOT 1A, JALAN MAMANDA 7, AMPANG POINT, 4 1/2 MILE,",3.1674822,101.7626346,Branches,AmBank Group
Local Bank,Selangor,BALAKONG,"S-13, TAMAN INDAH, BATU 11,",3.043159,101.7712376,Branches,AmBank Group
Local Bank,Selangor,BANDAR BARU BANGI,"NO 43-G-01 & 43A-G-01, JALAN MEDAN PB 2B, SEKSYEN 9, PUSAT BANDAR BARU BANGI,",2.9619327,101.71693,Branches,AmBank Group
Local Bank,Selangor,BANDAR BARU RAWANG,"NO. 13 & 14, JALAN IPOH, BATU 18, BANDAR BARU RAWANG,",3.3145084,101.5781755,Branches,AmBank Group
Local Bank,Selangor,BANDAR BARU SUNGAI BULOH,"NO. 338 & 389 JALAN 1A/1, BANDAR BARU SUNGAI BULOH, SEKSYEN U20,",,,Branches,AmBank Group
Local Bank,Selangor,BANDAR BUKIT TINGGI,"NO. 37 & 39, LORONG BATU NILAM 1A, BANDAR BUKIT TINGGI,",3.0095421,101.4396948,Branches,AmBank Group
Local Bank,Selangor,BANDAR MAHKOTA CHERAS,"NO. 36 & 38, JALAN TEMENGGUNG 1/9, BANDAR MAHKOTA CHERAS,",3.0504849,101.7894158,Branches,AmBank Group
Local Bank,Selangor,BANDAR PUTERI PUCHONG,"NO. 4 & 6, GROUND FLOOR, JALAN PUTERI 1/1, BANDAR PUTERI,",,,Branches,AmBank Group
Local Bank,Selangor,BANDAR SUNWAY,"NO. 12, JALAN PJS 11/28, PJS 11,",3.0725192,101.6098642,Branches,AmBank Group
Local Bank,Selangor,BANTING,"NO. 139 & 141,WISMA MUTIARA, JALAN SULTAN ABDUL SAMAD,",2.8137257,101.5046412,Branches,AmBank Group
Local Bank,Selangor,BESTARI JAYA,"NO. 28B, JALAN BESAR,",,,Branches,AmBank Group
Local Bank,Selangor,DAMANSARA UTAMA,"NO. 56, 58 & 60G, JALAN SS 21/35, DAMANSARA UTAMA,",3.1361097,101.6239921,Branches,AmBank Group
Local Bank,Selangor,KAJANG,"NO. 6 & 7, JALAN S10/1, OFF JALAN BUKIT, SECTION 10,",3.0701556,101.7090954,Branches,AmBank Group
Local Bank,Selangor,KELANA JAYA (PARKVIEW),"UNIT E102 & 103, GROUND FLOOR, KELANA PARKVIEW, NO. 1, JALAN SS6/2, KELANA JAYA,",3.1010925,101.5991139,Branches,AmBank Group
Local Bank,Selangor,KLANG - BANDAR PUTERI,"GROUND FLOOR, NO. 1, LORONG SANGGUL 1F, BANDAR PUTERI KLANG,",2.9864881,101.4658813,Branches,AmBank Group
Local Bank,Selangor,KLANG - PERSIARAAN SULTAN IBRAHIM,"WISMA SH NG, NO. 42 - 44, PERSIARAN SULTAN IBRAHIM",3.0494012,101.4506542,Branches,AmBank Group
Local Bank,Selangor,KOTA DAMANSARA,"NO. 23 & 25, BLOK T, JALAN PJU 5/3, DATARAN SUNWAY, KOTA DAMANSARA,",3.1520377,101.5955952,Branches,AmBank Group
Local Bank,Selangor,KOTA KEMUNING,"NO 1-1, JALAN ANGGERIK VANILLA BE31/BE, KOTA KEMUNING, SEKSYEN 31,",3.0051942,101.5376266,Branches,AmBank Group
Local Bank,Selangor,PETALING JAYA-NEW TOWN,"NO. 6, ROAD 52/4, NEW TOWN CENTRE,",,,Branches,AmBank Group
Local Bank,Selangor,PETALING JAYA-SS2,"NO. 30, 32 & 34, JALAN SS2/61,",3.1177236,101.6211197,Branches,AmBank Group
Local Bank,Selangor,PORT KLANG - WISMA PALMBASE,"NO. 2998G, WISMA PALMBASE, PERSIARAN RAJA MUDA MUSA,",3.0283163,101.4277538,Branches,AmBank Group
Local Bank,Selangor,PUCHONG -TAMAN KINRARA,"NO. 14A & 15A, JALAN TK 1/11A, TAMAN KINRARA, SEKSYEN 1, BATU 7 1/2,",3.0647031,101.6490807,Branches,AmBank Group
Local Bank,Selangor,RAWANG COUNTRY HOMES,"NO. 51, 53 & 55, JALAN PUSAT BCH 1A, BANDAR COUNTRY HOMES,",3.3258127,101.5261115,Branches,AmBank Group
Local Bank,Selangor,SEMENYIH,"NO. 43-G & 45-G, GROUND FLOOR, JALAN SEMENYIH SENTRAL 1,",2.9453485,101.8444964,Branches,AmBank Group
Local Bank,Selangor,SEPANG,"NO. 56, JALAN BESAR",2.9464975,101.8456595,Branches,AmBank Group
Local Bank,Selangor,SERI KEMBANGAN,"NO. 7 & 9 JALAN PERUSAHAAN 2, OFF JALAN KOLEJ, TAMAN JINMA,",3.0172738,101.7037335,Branches,AmBank Group
Local Bank,Selangor,SETIA ALAM,"NO. 15 & 17, JALAN SETIA PRIMA RU13/R, SETIA ALAM, SEKSYEN U/13,",3.0996521,101.4446291,Branches,AmBank Group
Local Bank,Selangor,SHAH ALAM - SEC 13,"GROUND FLOOR, LOT 13-1 & LOT 14-1, GROUND FLOOR, LAMAN SERI BUSINESS PARK, SEKSYEN 13,",3.07801,101.5419542,Branches,AmBank Group
Local Bank,Selangor,SHAH ALAM - SEC 15,"NO. 47 & 49, JALAN UTAS B/15B, SECTION 15B,",3.0644015,101.539577,Branches,AmBank Group
Local Bank,Selangor,SUBANG JAYA,"LOT NO. A6 & A7, JALAN SS15/4D,",3.0735805,101.5879488,Branches,AmBank Group
Local Bank,Selangor,SUBANG NEW VILLAGE,"NO.8A, LEBUH RAYA B, SUBANG NEW VILLAGE,",,,Branches,AmBank Group
Local Bank,Selangor,SUNGAI BESAR,"NO. 58E, JALAN MAHSURI,",,,Branches,AmBank Group
Local Bank,Selangor,USJ,"NO. 24, JALAN USJ 10/1, USJ TAIPAN TRIANGLE,",3.0478999,101.5835816,Branches,AmBank Group
Local Bank,Selangor,USJ SENTRAL,"NO 5 & 7, JALAN USJ SENTRAL 2, USJ SENTRAL,",3.0576916,101.5947302,Branches,AmBank Group
Local Bank,Kuala Lumpur,Bandar Tasik Permaisuri,"No. 53 & 55

Jalan Danau Lumayan

Pusat Perniagaan Danau Lumayan

Bandar Tasik Permaisuri, Cheras

56100 Kuala Lumpur",3.1004268,101.7152335,Branches,Bank Islam
Local Bank,Kuala Lumpur,Bandar Wawasan,"No. 4 & 6

Wisma RKT

Jalan Raja Abdullah

50300 Kuala Lumpur",,,Branches,Bank Islam
Local Bank,Kuala Lumpur,Bukit Damansara,"Retail 2, 2nd Floor

Menara I&P 1

No. 46, Jalan Dungun

Bukit Damansara

50490 Kuala Lumpur",3.1526226,101.6635424,Branches,Bank Islam
Local Bank,Kuala Lumpur,Jalan Tun Razak,"Ground Floor

Bangunan Ibu Pejabat Tabung Haji

Jalan Tun Razak

Peti Surat 11590

50750 Kuala Lumpur",3.1609404,101.7183617,Branches,Bank Islam
Local Bank,Kuala Lumpur,KL Sentral,"Ground Floor

Unit No. CS/3B/G, Block 3B

Plaza Sentral

50474 Kuala Lumpur",3.1323673,101.68215,Branches,Bank Islam
Local Bank,Kuala Lumpur,Medan MARA,"Ground Floor

No. 21

Podium Block, Medan MARA

Jalan Raja Laut

P.O. Box 11698

50350 Kuala Lumpur",3.1580868,101.6952657,Branches,Bank Islam
Local Bank,Kuala Lumpur,Menara Bank Islam,"Ground Floor

Menara Bank Islam

No. 22,  Jalan Perak

50450 Kuala Lumpur",3.1531639,101.7084714,Branches,Bank Islam
Local Bank,Kuala Lumpur,Menara TM,"LG1

Menara Telekom

Jalan Pantai Baru

50672 Kuala Lumpur",3.1166342,101.6667768,Branches,Bank Islam
Local Bank,Kuala Lumpur,Selayang,"Ground Floor

Lot 150A, 152A & 154A

Bangunan Persatuan Nelayan Kebangsaan (NEKMAT)

Jalan 2/3A, Pusat Bandar Utara

KM12, Off Jalan Ipoh

68100 Batu Caves

Kuala Lumpur",3.2376758,101.6669823,Branches,Bank Islam
Local Bank,Kuala Lumpur,Seri Petaling,"No.1

Jalan Radin Bagus

Bandar Baru Seri Petaling

57100 Kuala Lumpur",3.0703894,101.6946875,Branches,Bank Islam
Local Bank,Kuala Lumpur,Taman Melawati,"No. 254 & 255

Jalan Bandar 12

Taman Melawati

53100 Hulu Klang

Kuala Lumpur",3.2097026,101.7476511,Branches,Bank Islam
Local Bank,Kuala Lumpur,Taman Tun Dr Ismail,"Ground Floor

No. 5 & 7

Jalan Wan Kadir 2

60000 Kuala Lumpur",3.1393315,101.6292007,Branches,Bank Islam
Local Bank,Kuala Lumpur,"UIAM, Gombak *","Lot No. AHC1-5 & AHC2-4

Azman Hashim Complex

International Islamic University Malaysia

53100 Gombak, Kuala Lumpur",3.2510584,101.7338757,Branches,Bank Islam
Local Bank,Kuala Lumpur,Universiti Malaya,"Ground Floor

Bangunan High Impact Research

University Malaya

Jalan Pantai Baru

50603 Kuala Lumpur",3.1225752,101.6543588,Branches,Bank Islam
Local Bank,Kuala Lumpur,Wangsa Maju,"15G & 17G

Jalan Wangsa Delima 12

Block C

D’ Wangsa Link

53300 Kuala Lumpur",,,Branches,Bank Islam
Local Bank,Selangor,Ampang,"No. 1 & 3

Jalan Pandan Prima 2

Dataran Prima Ampang

68000 Ampang

Selangor",3.1417307,101.7418189,Branches,Bank Islam
Local Bank,Selangor,Ara Damansara,"A-G-01 & A-1-01, Block A

No. 2, Jalan PJU 1A/7A

Ara Damansara, PJU 1A

47301 Petaling Jaya

Selangor",3.1132853,101.5755193,Branches,Bank Islam
Local Bank,Selangor,Bandar Baru Bangi,"No. 2 & 4

Jalan 6C/7

43650 Bandar Baru Bangi

Selangor",2.9438811,101.7643736,Branches,Bank Islam
Local Bank,Selangor,"Bandar Botanic, Klang","No. 1

Jalan Mahogani 5

Bandar Botanic

41200 Klang

Selangor",2.9970768,101.4450424,Branches,Bank Islam
Local Bank,Selangor,Bandar Kinrara,"ZP-G-13A, ZP-G-15 & ZP-1-15

Lebuhraya Bukit Jalil

Bandar Kinrara 9

47180 Puchong

Selangor",3.0530441,101.6520004,Branches,Bank Islam
Local Bank,Selangor,Banting,"No. 2 & 6

Jalan Cemerlang 2

Banting Business Centre

42700 Banting

Selangor",2.8137608,101.5078282,Branches,Bank Islam
Local Bank,Selangor,Bukit Jelutong,"No. 10, D’bayu

Jalan Serambi U8/24

Bukit Jelutong

40150 Shah Alam

Selangor",3.1033785,101.52602,Branches,Bank Islam
Local Bank,Selangor,Cyberjaya,"Suite 0-55 & 0-56

4812 Central Business District Perdana 2

Jalan Perdana, Cyber 12

63000 Cyberjaya

Selangor",2.9248023,101.6515958,Branches,Bank Islam
Local Bank,Selangor,Denai Alam,"No. 1, Jalan Elektron E U16/E

Seksyen U16, Denai Alam

40160 Shah Alam, Selangor",3.1630817,101.5129154,Branches,Bank Islam
Local Bank,Selangor,Kajang,"No. 20 & 21

Jalan Jeloh 3

43000 Kajang

Selangor",2.9691869,101.7497784,Branches,Bank Islam
Local Bank,Selangor,Kelana Jaya,"A-G-01

Jalan SS6/5A

Dataran Glomac

Pusat Bandar Kelana Jaya

47301 Petaling Jaya

Selangor",3.1007829,101.6010337,Branches,Bank Islam
Local Bank,Selangor,Klang,"Lot 336

Kompleks Majlis Agama Islam Selangor

Section 23, Jalan Kapar

41400 Klang, Selangor",3.0497357,101.4491498,Branches,Bank Islam
Local Bank,Selangor,Kota Damansara,"No. 32-1

Jalan PJU 5/5

Dataran Sunway

47810 Kota Damansara

Selangor",3.152767,101.5953643,Branches,Bank Islam
Local Bank,Selangor,PJ New Town,"No. 1

Jalan 52/16

46200 Petaling Jaya

Selangor",3.0990029,101.643571,Branches,Bank Islam
Local Bank,Selangor,Putrajaya,"Unit 10-14, Aras G
Blok B, Suasana PJH

No.10, Jalan Tun Abdul Razak

Presint 2

62100 Wilayah Persekutuan

Putrajaya",2.9255473,101.6871185,Branches,Bank Islam
Local Bank,Selangor,Putra Heights,"No. 42A

Jalan Putra Mahkota 7/7A

Putra Point Business Centre

47650 Putra Heights, Subang Jaya

Selangor",2.9943865,101.5750861,Branches,Bank Islam
Local Bank,Selangor,Rawang,"No. 1

Jalan Bandar Rawang 12

Bandar Baru Rawang

48000 Rawang

Selangor",3.318933,101.5757212,Branches,Bank Islam
Local Bank,Selangor,Saujana Utama,"No. 1G, 2G & 36G

SU Mall

47000 Bandar Saujana Utama

Selangor",3.2027226,101.4856522,Branches,Bank Islam
Local Bank,Selangor,"Section 14, Petaling Jaya","Ground & First Floor

No. 2 & 4

Jalan 14/22, Section 14

46100 Petaling Jaya

Selangor",3.111828,101.6337628,Branches,Bank Islam
Local Bank,Selangor,"Section 18, Shah Alam","No. 18 & 20

Jalan Pinang G 18/G

Section 18

40200 Shah Alam

Selangor",3.045283,101.5157828,Branches,Bank Islam
Local Bank,Selangor,Semenyih,"No. 2

Jalan TPS 1/4

Taman Pelangi Semenyih

43500 Semenyih

Selangor",2.9294155,101.8566737,Branches,Bank Islam
Local Bank,Selangor,Setia Alam,"Lot 106 & 106-1 & 108

Jalan Setia Gemilang, BJ/U13

Setia Alam, Section U13

40170 Shah Alam

Selangor",3.1259979,101.4710734,Branches,Bank Islam
Local Bank,Selangor,Shah Alam,"Ground Floor

Wisma PKPS, Section 14

Persiaran Perbandaran

40675 Shah Alam

Selangor",,,Branches,Bank Islam
Local Bank,Selangor,Sri Gombak,"Lot No. 120 & 121

Jalan Prima SG 5

Prima Sri Gombak

68100 Batu Caves

Selangor",3.2365944,101.7001665,Branches,Bank Islam
Local Bank,Selangor,Subang Jaya,"Ground Floor, No. 56A

Jalan USJ 10/1F

Pusat Perniagaan USJ 10

47610 UEP Subang Jaya

Selangor",3.034021,101.5859226,Branches,Bank Islam
Local Bank,Selangor,Sungai Besar,"No. 1 & 3

Jalan SBBC 1

Sungai Besar Business Centre

45300 Sungai Besar

Selangor",3.6727379,100.9870468,Branches,Bank Islam
Local Bank,Selangor,Sungai Buloh,"69-G, 69-1& 71-G

Jalan Nautika A U20/A

Seksyen U20, Pusat Komersial TSB

40160 Sungai Buloh

Selangor",,,Branches,Bank Islam
Local Bank,Selangor,Tanjung Karang,"Ground Floor, Lot 342

Bangunan Tabung Haji

45500 Tanjung Karang

Selangor",3.4252997,101.1738966,Branches,Bank Islam
Local Bank,Selangor,UiTM Shah Alam,"Ground Floor

Bangunan Prima Siswa

Universiti Teknologi MARA

40450 Shah Alam

Selangor",3.0695088,101.4958258,Branches,Bank Islam
Local Bank,Selangor,PETALING JAYA,"No. 80 & 82, Jalan Othman (1/14), 46000 Petaling Jaya, Selangor Darul Ehsan",3.0866485,101.647012,Branches,Hong Leong Bank
Local Bank,Selangor,SHAH ALAM,"No. 3, Jalan Takal 15/21, Seksyen 15, 40000 Shah Alam, Selangor Darul Ehsan",3.064294,101.5384151,Branches,Hong Leong Bank
Local Bank,Selangor,RAWANG,"No. 59A, Jalan Welman, 48000 Rawang, Selangor Darul Ehsan",3.32079,101.5748651,Branches,Hong Leong Bank
Local Bank,Selangor,KLANG,"Wisma Meru, No. 1, Lintang Pekan Baru, Off Jalan Meru, 41050 Klang, Selangor Darul Ehsan",3.0647406,101.4520743,Branches,Hong Leong Bank
Local Bank,Selangor,BANTING,"No. 119 & 121, Jalan Sultan Abdul Samad, 42700 Banting, Selangor Darul Ehsan.",2.8138048,101.5052861,Branches,Hong Leong Bank
Local Bank,Selangor,KUALA SELANGOR,"No. 64, Jalan Stesen, 45000 Kuala Selangor, Selangor Darul Ehsan",3.3408913,101.2496058,Branches,Hong Leong Bank
Local Bank,Selangor,SUBANG JAYA,"W-1-0, W-2-0 & W-1-1, Subang Square Business Centre, Jalan SS15/4G, 47500 Subang Jaya, Selangor Darul Ehsan",,,Branches,Hong Leong Bank
Local Bank,Selangor,AMPANG,"No. 91, Lorong Memanda 1, Ampang Point, 68000 Ampang, Selangor Darul Ehsan",3.1589047,101.7489237,Branches,Hong Leong Bank
Local Bank,Selangor,PUCHONG,"No. 2, Jalan Kinrara, Taman Kinrara, Jalan Puchong, 47100 Selangor Darul Ehsan",3.066223,101.650144,Branches,Hong Leong Bank
Local Bank,Selangor,BALAKONG,"No. 24, Medan Taming 2, Taman Taming Jaya, 43300 Balakong, Selangor Darul Ehsan.",3.0238079,101.7413134,Branches,Hong Leong Bank
Local Bank,Selangor,BANDAR SUNWAY,"No. 12 & 14, Jalan PJS 11/28A, Metro Bandar Sunway, Bandar Sunway, 46150 Petaling Jaya, Selangor Darul Ehsan",3.0734919,101.6052926,Branches,Hong Leong Bank
Local Bank,Selangor,SRI ANDALAS,"No. 1 & 3, Jalan Sri Sarawak 17, Taman Sri Andalas, 41200 Klang, Selangor Darul Ehsan",3.015837,101.442649,Branches,Hong Leong Bank
Local Bank,Selangor,KAJANG,"No. 11 & 13, Jalan M/J 1, Taman Majlis Jaya, Jalan Sungai Chua, 43000 Kajang, Selangor Darul Ehsan",2.9899989,101.7739326,Branches,Hong Leong Bank
Local Bank,Selangor,TANJUNG SEPAT,"No. 174 & 174A, Jalan Besar, 42800 Tanjung Sepat, Kuala Langat, Selangor Darul Ehsan",2.6617351,101.5585779,Branches,Hong Leong Bank
Local Bank,Selangor,PARAMOUNT GARDEN,"No. 18 & 20, Jalan 20/16A, Taman Paramount, 46300 Petaling Jaya, Selangor Darul Ehsan",3.1070465,101.6248665,Branches,Hong Leong Bank
Local Bank,Selangor,SEKINCHAN,"No.15 & 16 Jalan Menteri Besar 2, New Sekinchan Business Centre, 45400 Sekinchan, Selangor Darul Ehsan",3.5075872,101.1028303,Branches,Hong Leong Bank
Local Bank,Selangor,TAMAN SENTOSA KLANG,"No.36,Jalan Dato Shahbudin 30, Taman Sentosa, 41200 Klang, Selangor Darul Ehsan.",3.0094522,101.4708977,Branches,Hong Leong Bank
Local Bank,Selangor,SELAYANG,"No.39 & 41, Jalan SJ 17, Taman Selayang Jaya, 68100 Batu Caves, Selangor Darul Ehsan.",3.2378229,101.6505801,Branches,Hong Leong Bank
Local Bank,Selangor,TELUK PULAI,"No. 169, Jalan Teluk Pulai, 41100 Klang, Selangor Darul Ehsan",3.042068,101.4270949,Branches,Hong Leong Bank
Local Bank,Selangor,BANDAR BARU AMPANG,"No. 1G-3G, Jalan Wawasan 2/10, Bandar Baru Ampang, 68000 Ampang, Selangor Darul Ehsan.",3.1466385,101.7666338,Branches,Hong Leong Bank
Local Bank,Selangor,DAMANSARA UTAMA,"No 25-29G, Jalan SS 21/60, 47400 Damansara Utama, Petaling Jaya, Selangor Darul Ehsan",3.132859,101.6231535,Branches,Hong Leong Bank
Local Bank,Selangor,SRI GOMBAK,"No. G-16, 1-16 & 2-16 & G-17, 1-17 & 2-17, Jalan Prima SG1, Taman Prima Sri Gombak, 68100 Batu Caves, Selangor Darul Ehsan.",,,Branches,Hong Leong Bank
